TREC topic	PMID reference document	PMID to be assessed
137	11181540	8665514
137	11181540	8798417
137	11181540	8969279
137	11181540	9003010
137	11181540	9003010
137	11181540	9112018
137	11181540	9507031
137	11181540	10229198
137	11181540	10427145
137	11181540	10427145
137	11181540	10886503
137	11181540	10926366
137	11181540	11888245
137	11181540	14534541
137	11423485	8070613
137	11423485	8070613
137	11423485	8267620
137	11423485	9032279
137	11423485	9108054
137	11423485	9212040
137	11423485	9545345
137	11423485	9677346
137	11423485	10229198
137	11423485	10229198
137	11423485	10229198
137	11423485	10430101
137	11423485	10926366
137	11423485	11121124
137	11423485	11121124
137	11423485	11423485
137	11423485	11606465
137	11423485	11888245
137	11423485	12475786
137	11423485	12960057
139	8657282	7519016
139	8657282	8114938
139	8657282	9262196
139	8657282	9262196
139	8657282	9334423
139	8657282	9506676
139	8657282	9600247
139	8657282	9690097
139	8657282	10204848
139	8657282	10331988
139	8657282	10471511
139	8657282	10535317
139	8657282	10850426
139	8657282	11001832
139	8657282	11138002
139	8657282	11798749
139	8657282	11846482
139	8657282	11846482
139	8657282	12783789
139	8657282	12914961
139	8855235	8306871
139	8855235	8306871
139	8855235	8306895
139	8855235	8768751
139	8855235	8827072
139	8855235	8855235
139	8855235	10198418
139	8855235	10415156
139	8855235	10535317
139	8855235	10822229
139	8855235	10980433
139	8855235	11087631
139	8855235	11106404
139	8855235	11222636
139	8855235	11302967
139	8855235	11746356
139	8855235	11846482
139	8855235	12682085
139	8855235	12783789
139	8855235	12813408
139	9405108	8260160
139	9405108	8306871
139	9405108	8306895
139	9405108	8306895
139	9405108	8657282
139	9405108	8827072
139	9405108	8855235
139	9405108	9152004
139	9405108	9681850
139	9405108	9697851
139	9405108	9697851
139	9405108	9697851
139	9405108	10601639
139	9405108	10712625
139	9405108	10717236
139	9405108	11003838
139	9405108	11087631
139	9405108	11512671
139	9405108	11546745
139	9405108	12478607
139	9690097	8306895
139	9690097	8657282
139	9690097	8855235
139	9690097	8855235
139	9690097	9215674
139	9690097	9506676
139	9690097	9690097
139	9690097	9697851
139	9690097	9879991
139	9690097	9890001
139	9690097	10135269
139	9690097	10198418
139	9690097	10198418
139	9690097	10980433
139	9690097	11001832
139	9690097	12414995
139	9690097	12478607
139	9690097	12478607
139	9690097	12478607
139	9690097	12478607
139	9697851	8023872
139	9697851	8306871
139	9697851	8306895
139	9697851	8657282
139	9697851	8995255
139	9697851	9647690
139	9697851	10426588
139	9697851	10535317
139	9697851	11138002
139	9697851	11493536
139	9697851	11696976
139	9697851	11846482
139	9697851	11937757
139	9697851	12139916
139	9697851	12478607
139	9697851	12478607
139	9697851	12478607
139	9697851	12682085
139	9697851	12682085
139	9697851	12682085
139	9732293	8157860
139	9732293	8657282
139	9732293	9334423
139	9732293	9506676
139	9732293	9690097
139	9732293	9697851
139	9732293	9728913
139	9732293	9728913
139	9732293	9890001
139	9732293	10068631
139	9732293	10068631
139	9732293	11138002
139	9732293	11324313
139	9732293	11585803
139	9732293	11846482
139	9732293	11937757
139	9732293	12165857
139	9732293	12165857
139	9732293	12478607
139	9732293	12660411
139	10068631	7519016
139	10068631	8827072
139	10068631	9192899
139	10068631	9405108
139	10068631	9506676
139	10068631	9690097
139	10068631	9690097
139	10068631	9728913
139	10068631	9890001
139	10068631	10068631
139	10068631	10331988
139	10068631	10535317
139	10068631	10535317
139	10068631	10978357
139	10068631	10980433
139	10068631	10980433
139	10068631	11001832
139	10068631	12065680
139	10068631	12660411
139	10068631	12783789
139	10198418	8306871
139	10198418	8306871
139	10198418	8855235
139	10198418	8855235
139	10198418	8855235
139	10198418	9152004
139	10198418	9405108
139	10198418	9405108
139	10198418	9405108
139	10198418	9425354
139	10198418	9425354
139	10198418	9885824
139	10198418	10415156
139	10198418	10702420
139	10198418	10864958
139	10198418	11001832
139	10198418	11464863
139	10198418	11937757
139	10198418	12478607
139	10198418	12478607
139	10535317	8287932
139	10535317	8306871
139	10535317	8855235
139	10535317	9152004
139	10535317	9262196
139	10535317	9425354
139	10535317	9600247
139	10535317	9690097
139	10535317	9697851
139	10535317	9728913
139	10535317	10068631
139	10535317	10198418
139	10535317	10383122
139	10535317	10704393
139	10535317	10980433
139	10535317	11138002
139	10535317	11846482
139	10535317	11973622
139	10535317	12165857
139	10535317	12682085
139	11001832	8275421
139	11001832	8657282
139	11001832	8657307
139	11001832	9262196
139	11001832	9262196
139	11001832	9405108
139	11001832	9506676
139	11001832	9506676
139	11001832	9732293
139	11001832	10068631
139	11001832	10068631
139	11001832	10204848
139	11001832	10444438
139	11001832	10749116
139	11001832	11087631
139	11001832	11087631
139	11001832	11846482
139	11001832	11937757
139	11001832	11937757
139	11001832	12660411
139	11087631	8119964
139	11087631	8306895
139	11087631	8918828
139	11087631	9600247
139	11087631	9690097
139	11087631	9728913
139	11087631	9732293
139	11087631	9732293
139	11087631	10383122
139	11087631	10415156
139	11087631	10601639
139	11087631	11001832
139	11087631	11087631
139	11087631	11087631
139	11087631	11937757
139	11087631	11937757
139	11087631	12165857
139	11087631	12660411
139	11087631	12682085
139	11087631	12783789
139	11846482	8306895
139	11846482	8657282
139	11846482	9240402
139	11846482	9334423
139	11846482	9405108
139	11846482	9425354
139	11846482	9697851
139	11846482	9881709
139	11846482	10535317
139	11846482	10749116
139	11846482	10774729
139	11846482	10809797
139	11846482	10980433
139	11846482	11001832
139	11846482	11018032
139	11846482	12165857
139	11846482	12660411
139	11846482	12660411
139	11846482	12682085
139	11846482	12682085
139	12165857	8306871
139	12165857	8657307
139	12165857	8855235
139	12165857	9491986
139	12165857	9506676
139	12165857	9690097
139	12165857	9732293
139	12165857	9804292
139	12165857	9890001
139	12165857	10220148
139	12165857	10383048
139	12165857	10383122
139	12165857	10516591
139	12165857	10535317
139	12165857	10535317
139	12165857	11087631
139	12165857	11779046
139	12165857	11937757
139	12165857	11937757
139	12165857	12107109
139	12682085	8918828
139	12682085	9262196
139	12682085	9334423
139	12682085	9334423
139	12682085	9405108
139	12682085	9425354
139	12682085	9690097
139	12682085	9697851
139	12682085	9697851
139	12682085	10068631
139	12682085	10068631
139	12682085	10198418
139	12682085	10980433
139	12682085	11319768
139	12682085	11528629
139	12682085	11798749
139	12682085	12358785
139	12682085	12478607
139	12682085	12660411
139	12682085	12682085
139	12783789	8057440
139	12783789	8657282
139	12783789	8855235
139	12783789	8855235
139	12783789	8896568
139	12783789	9506676
139	12783789	9527540
139	12783789	9613719
139	12783789	9620546
139	12783789	9721987
139	12783789	10383122
139	12783789	10415156
139	12783789	10415156
139	12783789	10535317
139	12783789	10749116
139	12783789	11001832
139	12783789	11786211
139	12783789	11846482
139	12783789	12478607
139	12783789	12783789
140	8651293	8139849
140	8651293	8933332
140	8651293	8946903
140	8651293	8968716
140	8651293	8990217
140	8651293	9042909
140	8651293	9150153
140	8651293	9450858
140	8651293	9536083
140	8651293	9665148
140	8651293	10188893
140	8651293	10198641
140	8651293	10200350
140	8651293	10203660
140	8651293	10739701
140	8651293	11334729
140	8651293	11451557
140	8651293	11451557
140	8651293	11975969
140	8651293	12362976
140	8875986	8651293
140	8875986	8841192
140	8875986	8933332
140	8875986	8946903
140	8875986	9042909
140	8875986	9042909
140	8875986	9090499
140	8875986	9150153
140	8875986	9450858
140	8875986	9450858
140	8875986	9450858
140	8875986	9465809
140	8875986	10065429
140	8875986	10523726
140	8875986	10739756
140	8875986	10885601
140	8875986	11451557
140	8875986	11451557
140	8875986	12096084
140	8875986	12402332
140	8933332	8276295
140	8933332	8651293
140	8933332	8875986
140	8933332	8946903
140	8933332	8990217
140	8933332	9115959
140	8933332	9450858
140	8933332	9465809
140	8933332	9536083
140	8933332	10065429
140	8933332	10200350
140	8933332	10353781
140	8933332	10600309
140	8933332	10682662
140	8933332	11451557
140	8933332	11683778
140	8933332	11786575
140	8933332	12237285
140	8933332	12402332
140	8933332	12402332
140	8946903	7939630
140	8946903	8946903
140	8946903	9115959
140	8946903	9150153
140	8946903	9150153
140	8946903	9150153
140	8946903	10188893
140	8946903	10188893
140	8946903	10188893
140	8946903	10353781
140	8946903	10353781
140	8946903	10353781
140	8946903	10523726
140	8946903	10728701
140	8946903	10802632
140	8946903	10926794
140	8946903	11766733
140	8946903	11786575
140	8946903	12360400
140	8946903	12402332
140	8990217	8651293
140	8990217	8933332
140	8990217	8990217
140	8990217	8990217
140	8990217	9042909
140	8990217	9099656
140	8990217	9465809
140	8990217	9465809
140	8990217	9465809
140	8990217	10065429
140	8990217	10198641
140	8990217	10353781
140	8990217	10523726
140	8990217	10804288
140	8990217	10897034
140	8990217	11332994
140	8990217	12362976
140	8990217	12402332
140	8990217	12655560
140	8990217	12918074
140	9042909	7663517
140	9042909	8129392
140	9042909	8841192
140	9042909	8875986
140	9042909	8933332
140	9042909	9042909
140	9042909	9150153
140	9042909	9150153
140	9042909	9362169
140	9042909	9450858
140	9042909	9662340
140	9042909	9665148
140	9042909	9665148
140	9042909	10196379
140	9042909	10203660
140	9042909	10203660
140	9042909	10523726
140	9042909	11786575
140	9042909	12402332
140	9042909	12767038
140	9115959	7891765
140	9115959	8946903
140	9115959	8990217
140	9115959	9610465
140	9115959	9662340
140	9115959	9665148
140	9115959	9665148
140	9115959	10200350
140	9115959	10353781
140	9115959	10467410
140	9115959	10523726
140	9115959	10739701
140	9115959	10739756
140	9115959	11260866
140	9115959	11451557
140	9115959	11451557
140	9115959	11451557
140	9115959	12362976
140	9115959	12362976
140	9115959	14615451
140	9150153	7959295
140	9150153	8651293
140	9150153	8875986
140	9150153	8946903
140	9150153	9042909
140	9150153	9042909
140	9150153	9115959
140	9150153	9145678
140	9150153	9150153
140	9150153	9465809
140	9150153	9465809
140	9150153	9662340
140	9150153	9662340
140	9150153	10198641
140	9150153	10353781
140	9150153	11786575
140	9150153	11844822
140	9150153	12402332
140	9150153	12585647
140	9150153	12717416
140	10037104	8554067
140	10037104	8651293
140	10037104	8841192
140	10037104	8946903
140	10037104	8946903
140	10037104	8946903
140	10037104	8990217
140	10037104	8990217
140	10037104	9150153
140	10037104	9450858
140	10037104	9536083
140	10037104	10037104
140	10037104	10188893
140	10037104	10188893
140	10037104	10196379
140	10037104	10200350
140	10037104	10353781
140	10037104	10739756
140	10037104	11785296
140	10037104	12402332
140	10198641	8651293
140	10198641	8755943
140	10198641	8875986
140	10198641	8946903
140	10198641	8946903
140	10198641	8946903
140	10198641	8946903
140	10198641	9465809
140	10198641	10037104
140	10198641	10065429
140	10198641	10200350
140	10198641	10353781
140	10198641	10739701
140	10198641	10739701
140	10198641	11109172
140	10198641	11314036
140	10198641	11357841
140	10198641	11505617
140	10198641	11550149
140	10198641	12023992
140	10203660	8276294
140	10203660	8755943
140	10203660	8988179
140	10203660	8990217
140	10203660	8990217
140	10203660	8990217
140	10203660	9536083
140	10203660	9536083
140	10203660	9662340
140	10203660	9743298
140	10203660	10065429
140	10203660	10188893
140	10203660	10203660
140	10203660	10353781
140	10203660	11106241
140	10203660	11451557
140	10203660	11451557
140	10203660	11786575
140	10203660	12894890
140	10203660	14658222
140	10739756	7970706
140	10739756	8181580
140	10739756	8651293
140	10739756	8651293
140	10739756	8933332
140	10739756	8933332
140	10739756	8946903
140	10739756	8990217
140	10739756	8990217
140	10739756	9115959
140	10739756	9450858
140	10739756	9536083
140	10739756	9662340
140	10739756	10353781
140	10739756	10523726
140	10739756	10739756
140	10739756	11139251
140	10739756	12362976
140	10739756	12362976
140	10739756	12402332
140	11451557	8181580
140	11451557	8651293
140	11451557	8841192
140	11451557	8875986
140	11451557	8875986
140	11451557	8875986
140	11451557	9150153
140	11451557	9450858
140	11451557	10037104
140	11451557	10196379
140	11451557	10353781
140	11451557	10353781
140	11451557	10523726
140	11451557	10634513
140	11451557	10739701
140	11451557	10739756
140	11451557	10910057
140	11451557	10945492
140	11451557	11786575
140	11451557	12543786
140	11786575	8276295
140	11786575	8933332
140	11786575	8933332
140	11786575	8933332
140	11786575	8946903
140	11786575	8946903
140	11786575	9150153
140	11786575	9367693
140	11786575	9419789
140	11786575	9450858
140	11786575	9536083
140	11786575	10196379
140	11786575	10200350
140	11786575	10203660
140	11786575	10353781
140	11786575	10383885
140	11786575	10523726
140	11786575	10600309
140	11786575	10739756
140	11786575	11786575
141	9778247	9382472
141	9778247	9481240
141	9778247	10632104
141	9778247	10699173
141	9778247	10958656
141	9778247	11032605
141	9778247	11232352
141	9778247	11517213
141	9778247	11517213
141	9778247	11600884
141	9778247	11733534
141	9778247	11738471
141	9778247	12062094
141	9778247	12135980
141	9778247	12200414
141	9778247	12548365
141	9778247	12711212
141	9778247	12881722
141	9778247	12890790
141	9778247	14557250
141	9806905	8544189
141	9806905	8937828
141	9806905	9682010
141	9806905	9778247
141	9806905	9863360
141	9806905	9877527
141	9806905	9887328
141	9806905	9887328
141	9806905	9920660
141	9806905	10029099
141	9806905	10537061
141	9806905	10716661
141	9806905	10829068
141	9806905	10829080
141	9806905	11517213
141	9806905	11553930
141	9806905	11738471
141	9806905	11943195
141	9806905	12165556
141	9806905	12217951
141	9920660	9657855
141	9920660	9778247
141	9920660	9778247
141	9920660	9887328
141	9920660	10029099
141	9920660	10192780
141	9920660	10434302
141	9920660	10434302
141	9920660	10488448
141	9920660	10716661
141	9920660	10779703
141	9920660	10966117
141	9920660	11260214
141	9920660	11406606
141	9920660	11675509
141	9920660	12135980
141	9920660	12589027
141	9920660	12881722
141	9920660	12890790
141	9920660	14521962
141	10029099	8544189
141	10029099	9949199
141	10029099	10363492
141	10029099	10589536
141	10029099	11149616
141	10029099	11172033
141	10029099	11172033
141	10029099	11182459
141	10029099	11642542
141	10029099	11675509
141	10029099	11739372
141	10029099	11789098
141	10029099	11839795
141	10029099	11932021
141	10029099	12200414
141	10029099	12200414
141	10029099	12569151
141	10029099	12589027
141	10029099	12589027
141	10029099	12969272
141	10196373	9599014
141	10196373	9806905
141	10196373	9806905
141	10196373	9952397
141	10196373	10196373
141	10196373	10537061
141	10196373	10698681
141	10196373	10716661
141	10196373	10749290
141	10196373	10814708
141	10196373	10961047
141	10196373	11080230
141	10196373	11152661
141	10196373	11675509
141	10196373	11789098
141	10196373	12191472
141	10196373	12217951
141	10196373	12857955
141	10196373	12890790
141	10196373	14521962
141	10217265	9682010
141	10217265	10196373
141	10217265	10441327
141	10217265	10589536
141	10217265	10655548
141	10217265	10698681
141	10217265	10958656
141	10217265	10970063
141	10217265	10974549
141	10217265	11307307
141	10217265	11319238
141	10217265	11532992
141	10217265	11789098
141	10217265	11789098
141	10217265	11932021
141	10217265	12135980
141	10217265	12200548
141	10217265	12215844
141	10217265	12589027
141	10217265	12955844
141	10434302	8774958
141	10434302	8858182
141	10434302	9700202
141	10434302	9725082
141	10434302	10196365
141	10434302	10434306
141	10434302	10589536
141	10434302	10655548
141	10434302	10958656
141	10434302	11007884
141	10434302	11642542
141	10434302	11675509
141	10434302	11733534
141	10434302	11789098
141	10434302	11839795
141	10434302	12191472
141	10434302	12200414
141	10434302	12200414
141	10434302	12569151
141	10434302	12711212
141	10537061	8875248
141	10537061	9682010
141	10537061	9778247
141	10537061	10217265
141	10537061	10434311
141	10537061	10589536
141	10537061	10804212
141	10537061	10828533
141	10537061	10829080
141	10537061	10958656
141	10537061	10958656
141	10537061	11030759
141	10537061	11291528
141	10537061	11319238
141	10537061	11517213
141	10537061	12135980
141	10537061	12503842
141	10537061	12881722
141	10537061	14511117
141	10537061	14561870
141	10699173	7635477
141	10699173	9682010
141	10699173	9778247
141	10699173	9920660
141	10699173	9920660
141	10699173	10196373
141	10699173	10222786
141	10699173	10941183
141	10699173	11139734
141	10699173	11393535
141	10699173	11532992
141	10699173	11532992
141	10699173	11604514
141	10699173	11839795
141	10699173	11932021
141	10699173	12217951
141	10699173	12528814
141	10699173	12531510
141	10699173	12700167
141	10699173	14521962
141	10716661	7944295
141	10716661	8937828
141	10716661	9510215
141	10716661	9887328
141	10716661	9949199
141	10716661	10353249
141	10716661	10537061
141	10716661	10589536
141	10716661	10961047
141	10716661	11517213
141	10716661	11532992
141	10716661	11697536
141	10716661	11738470
141	10716661	11932021
141	10716661	11978824
141	10716661	12215844
141	10716661	12620967
141	10716661	12747895
141	10716661	12955844
141	10716661	12969272
141	10804212	8692996
141	10804212	8813217
141	10804212	9285789
141	10804212	9952397
141	10804212	9952397
141	10804212	10354600
141	10804212	10397764
141	10804212	10434302
141	10804212	10713390
141	10804212	10804212
141	10804212	10804212
141	10804212	11739372
141	10804212	11932021
141	10804212	12135980
141	10804212	12191472
141	10804212	12700167
141	10804212	12969257
141	10804212	12969272
141	10804212	12969272
141	10804212	13679594
141	10829080	9285789
141	10829080	9666478
141	10829080	9806905
141	10829080	9823684
141	10829080	10377424
141	10829080	10397764
141	10829080	10434311
141	10829080	10804212
141	10829080	10829080
141	10829080	11030759
141	10829080	11036200
141	10829080	11063258
141	10829080	11932021
141	10829080	12589027
141	10829080	12700167
141	10829080	12711212
141	10829080	12890790
141	10829080	12947403
141	10829080	12969272
141	10829080	12969272
141	10941183	8574575
141	10941183	9768849
141	10941183	9949199
141	10941183	9952397
141	10941183	10029099
141	10941183	10402204
141	10941183	10434302
141	10941183	10434304
141	10941183	10941183
141	10941183	10941183
141	10941183	10970063
141	10941183	11291528
141	10941183	11432963
141	10941183	11839795
141	10941183	11932021
141	10941183	12089530
141	10941183	12135980
141	10941183	12528814
141	10941183	12881722
141	10941183	12947403
141	10958656	8253110
141	10958656	8875248
141	10958656	9887328
141	10958656	10037472
141	10958656	10434304
141	10958656	10441347
141	10958656	10655548
141	10958656	10655548
141	10958656	10699173
141	10958656	10716661
141	10958656	10804212
141	10958656	10804212
141	10958656	10804212
141	10958656	10961047
141	10958656	11172033
141	10958656	11319238
141	10958656	11532992
141	10958656	12135980
141	10958656	12418139
141	10958656	14521962
141	10961047	8696339
141	10961047	8875248
141	10961047	9510215
141	10961047	9806905
141	10961047	10029099
141	10961047	10196373
141	10961047	10354600
141	10961047	10354600
141	10961047	10434302
141	10961047	11013077
141	10961047	11285271
141	10961047	11532992
141	10961047	11553930
141	10961047	11739372
141	10961047	11943195
141	10961047	12357329
141	10961047	12700167
141	10961047	14521962
141	10961047	14557250
141	10961047	14657499
141	10966117	9527890
141	10966117	9527890
141	10966117	9599014
141	10966117	10196373
141	10966117	10217265
141	10966117	10829080
141	10966117	10958656
141	10966117	10958656
141	10966117	10961047
141	10966117	11291528
141	10966117	11406606
141	10966117	11406606
141	10966117	11442349
141	10966117	11675509
141	10966117	11739372
141	10966117	11789098
141	10966117	12191472
141	10966117	12191472
141	10966117	12890790
141	10966117	14584235
141	11007884	8045729
141	11007884	9700202
141	11007884	9778247
141	11007884	10222786
141	11007884	10411943
141	11007884	10698681
141	11007884	10859666
141	11007884	10961047
141	11007884	10966117
141	11007884	11030759
141	11007884	11291528
141	11007884	11319238
141	11007884	11738471
141	11007884	12062094
141	11007884	12089530
141	11007884	12223539
141	11007884	12392775
141	11007884	12824708
141	11007884	12873857
141	11007884	14557250
141	11030759	9198788
141	11030759	9253530
141	11030759	9401013
141	11030759	10217265
141	11030759	10829080
141	11030759	10941183
141	11030759	11013077
141	11030759	11030759
141	11030759	11406606
141	11030759	11442349
141	11030759	11517213
141	11030759	11532992
141	11030759	11761473
141	11030759	11765125
141	11030759	12223539
141	11030759	12354289
141	11030759	12528814
141	11030759	12711212
141	11030759	12747895
141	11030759	14557250
141	11517213	9932964
141	11517213	9949199
141	11517213	10029099
141	11517213	10076024
141	11517213	10537061
141	11517213	10891614
141	11517213	11442349
141	11517213	11517213
141	11517213	11517213
141	11517213	11642542
141	11517213	11739372
141	11517213	12021262
141	11517213	12077181
141	11517213	12089530
141	11517213	12116316
141	11517213	12200414
141	11517213	12223539
141	11517213	12528814
141	11517213	12531510
141	11517213	12955844
141	11553930	8875248
141	11553930	9510215
141	11553930	10029099
141	11553930	10196373
141	11553930	10589536
141	11553930	10804212
141	11553930	10804212
141	11553930	10932179
141	11553930	11092755
141	11553930	11139734
141	11553930	11319238
141	11553930	11358447
141	11553930	11406606
141	11553930	11442349
141	11553930	11517213
141	11553930	11553930
141	11553930	12135980
141	11553930	12589027
141	11553930	12956709
141	11553930	14521962
141	11789098	7620118
141	11789098	8875248
141	11789098	9173909
141	11789098	9599014
141	11789098	9949199
141	11789098	10196373
141	11789098	10196373
141	11789098	10716661
141	11789098	10716661
141	11789098	10770929
141	11789098	10966117
141	11789098	11008591
141	11789098	11463904
141	11789098	11463904
141	11789098	11789098
141	11789098	12077181
141	11789098	12890790
141	11789098	12969272
141	11789098	12969272
141	11789098	14511117
141	11932021	9887328
141	11932021	10217265
141	11932021	10354600
141	11932021	10434298
141	11932021	10434302
141	11932021	10537061
141	11932021	10698681
141	11932021	10699173
141	11932021	10716661
141	11932021	10958656
141	11932021	11442349
141	11932021	12149620
141	11932021	12169117
141	11932021	12217951
141	11932021	12235581
141	11932021	12270644
141	11932021	12873857
141	11932021	12881722
141	11932021	13679594
141	11932021	13679594
141	12062094	8647411
141	12062094	8867730
141	12062094	9481240
141	12062094	9666478
141	12062094	10029099
141	12062094	10434304
141	12062094	10589536
141	12062094	10716661
141	12062094	10716661
141	12062094	10779703
141	12062094	10859666
141	12062094	11030759
141	12062094	11709539
141	12062094	11943195
141	12062094	12357329
141	12062094	12378057
141	12062094	12528814
141	12062094	12747895
141	12062094	12969272
141	12062094	13679594
141	12135980	8875248
141	12135980	9599014
141	12135980	9682010
141	12135980	9949199
141	12135980	10029099
141	12135980	10434298
141	12135980	10864968
141	12135980	10888929
141	12135980	10958656
141	12135980	10966117
141	12135980	10966117
141	12135980	11030759
141	12135980	11172033
141	12135980	11264541
141	12135980	11517213
141	12135980	11733534
141	12135980	11973620
141	12135980	12062094
141	12135980	12354289
141	12135980	14557250
141	12191472	9397019
141	12191472	9804379
141	12191472	9894873
141	12191472	10217265
141	12191472	10222105
141	12191472	10434295
141	12191472	10434302
141	12191472	10941183
141	12191472	10941183
141	12191472	10966117
141	12191472	11739372
141	12191472	11739372
141	12191472	11739372
141	12191472	12089530
141	12191472	12135980
141	12191472	12531510
141	12191472	12900792
141	12191472	12955844
141	12191472	13679594
141	12191472	14557250
141	12200414	7804665
141	12200414	8272987
141	12200414	9427501
141	12200414	10029099
141	12200414	10468506
141	12200414	10698681
141	12200414	10754231
141	12200414	10961047
141	12200414	10961047
141	12200414	11030759
141	12200414	11128600
141	12200414	11408619
141	12200414	11839795
141	12200414	11889126
141	12200414	12135980
141	12200414	12191472
141	12200414	12528814
141	12200414	12528814
141	12200414	12531510
141	12200414	12711212
141	12217951	8937828
141	12217951	9887328
141	12217951	9894873
141	12217951	9920660
141	12217951	10029099
141	12217951	10222788
141	12217951	10434298
141	12217951	10434298
141	12217951	10488448
141	12217951	10613908
141	12217951	10644798
141	12217951	10713390
141	12217951	10941183
141	12217951	10958656
141	12217951	10966117
141	12217951	11007884
141	12217951	11380269
141	12217951	12200414
141	12217951	12700167
141	12217951	14511117
141	12223539	7581375
141	12223539	7662892
141	12223539	8272987
141	12223539	9392570
141	12223539	10434302
141	12223539	10537061
141	12223539	10779703
141	12223539	10958656
141	12223539	11406606
141	12223539	11442349
141	12223539	11723754
141	12223539	11789098
141	12223539	11943195
141	12223539	12062094
141	12223539	12062094
141	12223539	12135980
141	12223539	12691731
141	12223539	12711212
141	12223539	12969257
141	12223539	13679594
141	12531510	9668110
141	12531510	9714810
141	12531510	9778247
141	12531510	9887328
141	12531510	9888310
141	12531510	10196373
141	12531510	10222786
141	12531510	10434302
141	12531510	10434304
141	12531510	11013077
141	12531510	11234911
141	12531510	11406606
141	12531510	11789098
141	12531510	12135980
141	12531510	12476935
141	12531510	12528814
141	12531510	12531510
141	12531510	12548365
141	12531510	12955844
141	12531510	12956709
141	12589027	8937828
141	12589027	9806905
141	12589027	9920660
141	12589027	9949443
141	12589027	10222786
141	12589027	10829080
141	12589027	10941183
141	12589027	10961047
141	12589027	11007884
141	12589027	11007884
141	12589027	11172033
141	12589027	11172033
141	12589027	11268768
141	12589027	11408619
141	12589027	11442349
141	12589027	11517213
141	12589027	11738472
141	12589027	11932021
141	12589027	14512712
141	12589027	14557250
141	12700167	7804665
141	12700167	8867730
141	12700167	9682010
141	12700167	9778247
141	12700167	9920660
141	12700167	10217265
141	12700167	10804212
141	12700167	10829080
141	12700167	11675509
141	12700167	11675509
141	12700167	11698589
141	12700167	11738470
141	12700167	11943195
141	12700167	12217951
141	12700167	12531510
141	12700167	12700167
141	12700167	12881722
141	12700167	12969272
141	12700167	12969272
141	12700167	13679594
141	12747895	7647786
141	12747895	7804665
141	12747895	8875248
141	12747895	9481240
141	12747895	9778247
141	12747895	9952397
141	12747895	10488448
141	12747895	10488448
141	12747895	10488448
141	12747895	10537061
141	12747895	10698681
141	12747895	10942430
141	12747895	11161468
141	12747895	11532992
141	12747895	11733534
141	12747895	12062094
141	12747895	12200414
141	12747895	12498040
141	12747895	12589027
141	12747895	13679594
141	12955844	8875248
141	12955844	8875248
141	12955844	9887328
141	12955844	9949199
141	12955844	9949199
141	12955844	10217265
141	12955844	10222105
141	12955844	10434299
141	12955844	10699173
141	12955844	10716661
141	12955844	10739639
141	12955844	10800956
141	12955844	10958656
141	12955844	11553930
141	12955844	11784586
141	12955844	12056415
141	12955844	12062094
141	12955844	12217951
141	12955844	12223539
141	12955844	12969257
141	13679594	9682010
141	13679594	10222105
141	13679594	10222786
141	13679594	10354600
141	13679594	10613908
141	13679594	10655548
141	13679594	10699173
141	13679594	10961047
141	13679594	10966117
141	13679594	11013077
141	13679594	11442349
141	13679594	11553930
141	13679594	11738471
141	13679594	12058016
141	13679594	12223539
141	13679594	12223539
141	13679594	12223581
141	13679594	12624715
141	13679594	12711212
141	13679594	12955844
145	10458611	8871976
145	10458611	10458611
145	10458611	10458611
145	10458611	10583376
145	10458611	10583376
145	10458611	10711955
145	10458611	10906799
145	10458611	11020209
145	10458611	11431960
145	10458611	11442359
145	10458611	11924049
145	10458611	11924049
145	10458611	11983761
145	10458611	12052911
145	10458611	12113011
145	10458611	12359500
145	10458611	12749547
145	10458611	12797957
145	10458611	12797957
145	10458611	12873798
145	10552257	10458611
145	10552257	10471483
145	10552257	10481905
145	10552257	10482224
145	10552257	10552257
145	10552257	10552257
145	10552257	10615891
145	10552257	10615891
145	10552257	11020209
145	10552257	11282968
145	10552257	11442359
145	10552257	11760460
145	10552257	11799687
145	10552257	11924049
145	10552257	12049942
145	10552257	12359500
145	10552257	12359500
145	10552257	12405606
145	10552257	12792667
145	10552257	12797957
145	11020209	9484372
145	11020209	10505821
145	11020209	10552257
145	11020209	10615891
145	11020209	11020209
145	11020209	11027918
145	11020209	11282968
145	11020209	11344826
145	11020209	11350122
145	11020209	11425923
145	11020209	11425923
145	11020209	11431960
145	11020209	11549737
145	11020209	11549737
145	11020209	11712279
145	11020209	12049942
145	11020209	12056812
145	11020209	12535700
145	11020209	12792667
145	11020209	12797957
145	11282968	8187437
145	11282968	10419584
145	11282968	10615891
145	11282968	10973318
145	11282968	11282968
145	11282968	11435802
145	11282968	11712293
145	11282968	11983761
145	11282968	12052911
145	11282968	12056812
145	11282968	12056812
145	11282968	12056812
145	11282968	12359500
145	11282968	12359500
145	11282968	12359500
145	11282968	12403989
145	11282968	12405606
145	11282968	12535700
145	11282968	12797957
145	11282968	12849457
145	11431960	10458611
145	11431960	10482224
145	11431960	10516803
145	11431960	10583376
145	11431960	10906799
145	11431960	10906799
145	11431960	11020209
145	11431960	11099941
145	11431960	11425923
145	11431960	11799690
145	11431960	11923451
145	11431960	11983761
145	11431960	12056812
145	11431960	12056812
145	11431960	12056812
145	11431960	12405606
145	11431960	12535700
145	11431960	12797957
145	11431960	12797957
145	11431960	12797957
145	11442359	8871976
145	11442359	10552257
145	11442359	10615881
